time, usr_cpu, sys_cpu, idle_cpu, used_mem, free_mem, buff_mem, idps_cpu, idps_mem
2025/01/01 11:17:28, 0.0 ,14.3 ,71.4, 4636.5 ,386.5 ,2882.9, 0.0, 26
2025/01/01 11:17:30, 0.0 ,28.6 ,57.1, 4636.5 ,384.0 ,2882.1, 0.0, 26
2025/01/01 11:17:31, 14.3 ,14.3 ,57.1, 4636.5 ,379.2 ,2883.1, 0.0, 26
2025/01/01 11:17:32, 0.0 ,28.6 ,57.1, 4636.5 ,379.9 ,2878.9, 5.9, 26
2025/01/01 11:17:33, 0.0 ,25.0 ,75.0, 4636.5 ,552.5 ,2885.1, 0.0, 26
2025/01/01 11:17:34, 0.0 ,16.7 ,83.3, 4636.5 ,552.6 ,2884.8, 0.0, 26
2025/01/01 11:17:36, 12.5 ,12.5 ,75.0, 4636.5 ,555.7 ,2881.6, 0.0, 26
2025/01/01 11:17:37, 0.0 ,16.7 ,83.3, 4636.5 ,555.1 ,2882.1, 6.2, 26
2025/01/01 11:17:38, 14.3 ,0.0 ,71.4, 4636.5 ,556.3 ,2880.9, 0.0, 26
2025/01/01 11:17:39, 0.0 ,12.5 ,75.0, 4636.5 ,554.2 ,2882.9, 0.0, 26
2025/01/01 11:17:40, 12.5 ,12.5 ,75.0, 4636.5 ,553.8 ,2883.1, 0.0, 26
2025/01/01 11:17:42, 16.7 ,0.0 ,83.3, 4636.5 ,554.4 ,2882.4, 0.0, 26
2025/01/01 11:17:43, 0.0 ,16.7 ,83.3, 4636.5 ,554.5 ,2882.3, 0.0, 26
2025/01/01 11:17:44, 28.6 ,0.0 ,71.4, 4636.5 ,555.0 ,2881.8, 0.0, 26
2025/01/01 11:17:45, 14.3 ,14.3 ,71.4, 4636.5 ,551.6 ,2885.1, 0.0, 26
2025/01/01 11:17:46, 0.0 ,28.6 ,57.1, 4636.5 ,552.1 ,2884.5, 0.0, 26
2025/01/01 11:17:48, 14.3 ,14.3 ,71.4, 4636.5 ,553.8 ,2882.7, 0.0, 26
2025/01/01 11:17:49, 0.0 ,16.7 ,83.3, 4636.5 ,554.1 ,2882.3, 0.0, 26
2025/01/01 11:17:50, 0.0 ,16.7 ,83.3, 4636.5 ,554.2 ,2882.1, 0.0, 26
2025/01/01 11:17:51, 0.0 ,12.5 ,75.0, 4636.5 ,551.8 ,2884.5, 0.0, 26
2025/01/01 11:17:52, 0.0 ,0.0 ,id,, 4636.5 ,551.0 ,2885.1, 0.0, 26
2025/01/01 11:17:54, 14.3 ,14.3 ,71.4, 4636.5 ,551.9 ,2884.1, 0.0, 26
2025/01/01 11:17:55, 0.0 ,14.3 ,85.7, 4636.5 ,551.3 ,2884.7, 0.0, 26
2025/01/01 11:17:56, 0.0 ,25.0 ,75.0, 4636.5 ,551.0 ,2884.9, 0.0, 26
2025/01/01 11:17:57, 0.0 ,0.0 ,id,, 4636.5 ,552.0 ,2883.9, 0.0, 26
2025/01/01 11:17:58, 14.3 ,14.3 ,71.4, 4636.5 ,555.5 ,2880.2, 0.0, 26
2025/01/01 11:18:00, 11.1 ,22.2 ,55.6, 4636.5 ,553.8 ,2881.8, 0.0, 26
2025/01/01 11:18:01, 0.0 ,16.7 ,83.3, 4636.5 ,552.4 ,2883.1, 0.0, 26
2025/01/01 11:18:02, 16.7 ,0.0 ,83.3, 4636.5 ,552.4 ,2883.0, 0.0, 26
2025/01/01 11:18:03, 14.3 ,14.3 ,71.4, 4636.5 ,548.9 ,2886.4, 0.0, 26
2025/01/01 11:18:04, 14.3 ,14.3 ,71.4, 4636.5 ,551.6 ,2883.6, 0.0, 26
2025/01/01 11:18:06, 12.5 ,25.0 ,62.5, 4636.5 ,552.4 ,2882.7, 0.0, 26
2025/01/01 11:18:07, 12.5 ,25.0 ,62.5, 4636.5 ,553.2 ,2881.9, 6.2, 26
2025/01/01 11:18:08, 0.0 ,16.7 ,83.3, 4636.5 ,549.8 ,2885.1, 0.0, 26
2025/01/01 11:18:09, 0.0 ,14.3 ,85.7, 4636.5 ,551.1 ,2883.8, 0.0, 26
2025/01/01 11:18:10, 14.3 ,14.3 ,71.4, 4636.5 ,551.2 ,2883.4, 0.0, 26
2025/01/01 11:18:12, 0.0 ,14.3 ,85.7, 4636.5 ,553.1 ,2881.6, 0.0, 26
2025/01/01 11:18:13, 11.1 ,11.1 ,55.6, 4636.5 ,553.6 ,2880.9, 0.0, 26
2025/01/01 11:18:14, 0.0 ,0.0 ,id,, 4636.5 ,554.3 ,2880.1, 0.0, 26
2025/01/01 11:18:15, 12.5 ,25.0 ,62.5, 4636.5 ,551.2 ,2883.1, 0.0, 26
2025/01/01 11:18:16, 0.0 ,16.7 ,83.3, 4636.5 ,553.7 ,2880.4, 0.0, 26
2025/01/01 11:18:18, 0.0 ,16.7 ,83.3, 4636.5 ,552.4 ,2881.7, 0.0, 26
2025/01/01 11:18:19, 0.0 ,25.0 ,75.0, 4636.5 ,550.2 ,2883.8, 0.0, 26
2025/01/01 11:18:20, 14.3 ,14.3 ,71.4, 4636.5 ,554.2 ,2879.7, 0.0, 26
2025/01/01 11:18:21, 0.0 ,16.7 ,83.3, 4636.5 ,548.8 ,2885.0, 0.0, 26
2025/01/01 11:18:22, 14.3 ,14.3 ,71.4, 4636.5 ,550.4 ,2883.4, 0.0, 26
2025/01/01 11:18:24, 0.0 ,14.3 ,71.4, 4636.5 ,457.1 ,2880.1, 0.0, 26
2025/01/01 11:18:25, 0.0 ,12.5 ,75.0, 4636.5 ,440.5 ,2881.6, 0.0, 26
2025/01/01 11:18:26, 0.0 ,28.6 ,71.4, 4636.5 ,424.1 ,2882.8, 0.0, 26
2025/01/01 11:18:27, 14.3 ,14.3 ,71.4, 4636.5 ,408.9 ,2884.1, 0.0, 26
2025/01/01 11:18:28, 0.0 ,28.6 ,57.1, 4636.5 ,388.9 ,2884.4, 0.0, 26
2025/01/01 11:18:30, 12.5 ,12.5 ,62.5, 4636.5 ,388.4 ,2881.5, 0.0, 26
2025/01/01 11:18:31, 0.0 ,16.7 ,66.7, 4636.5 ,387.1 ,2879.8, 0.0, 26
2025/01/01 11:18:32, 0.0 ,28.6 ,71.4, 4636.5 ,538.4 ,2883.1, 0.0, 26
2025/01/01 11:18:33, 0.0 ,14.3 ,85.7, 4636.5 ,537.0 ,2884.4, 0.0, 26
2025/01/01 11:18:34, 12.5 ,12.5 ,62.5, 4636.5 ,536.4 ,2884.8, 0.0, 26
2025/01/01 11:18:36, 14.3 ,14.3 ,71.4, 4636.5 ,539.7 ,2881.4, 0.0, 26
2025/01/01 11:18:37, 14.3 ,14.3 ,71.4, 4636.5 ,537.2 ,2883.9, 0.0, 26
2025/01/01 11:18:38, 0.0 ,16.7 ,83.3, 4636.5 ,539.3 ,2881.7, 0.0, 26
2025/01/01 11:18:39, 0.0 ,25.0 ,62.5, 4636.5 ,539.9 ,2881.1, 0.0, 26
2025/01/01 11:18:40, 14.3 ,14.3 ,71.4, 4636.5 ,537.6 ,2883.2, 0.0, 26
2025/01/01 11:18:42, 0.0 ,25.0 ,75.0, 4636.5 ,537.7 ,2883.1, 0.0, 26
2025/01/01 11:18:43, 0.0 ,16.7 ,83.3, 4636.5 ,536.4 ,2883.4, 0.0, 26
2025/01/01 11:18:44, 14.3 ,14.3 ,71.4, 4636.5 ,537.3 ,2882.3, 0.0, 26
2025/01/01 11:18:45, 0.0 ,12.5 ,62.5, 4636.5 ,537.1 ,2882.4, 0.0, 26
2025/01/01 11:18:46, 0.0 ,28.6 ,71.4, 4636.5 ,536.1 ,2883.4, 0.0, 26
2025/01/01 11:18:48, 16.7 ,0.0 ,83.3, 4636.5 ,540.1 ,2879.3, 0.0, 26
2025/01/01 11:18:49, 20.0 ,0.0 ,80.0, 4636.5 ,535.0 ,2884.3, 0.0, 26
2025/01/01 11:18:50, 28.6 ,0.0 ,71.4, 4636.5 ,535.6 ,2883.6, 0.0, 26
2025/01/01 11:18:51, 0.0 ,25.0 ,75.0, 4636.5 ,538.2 ,2880.9, 0.0, 26
2025/01/01 11:18:52, 16.7 ,16.7 ,66.7, 4636.5 ,535.7 ,2883.3, 0.0, 26
2025/01/01 11:18:54, 33.3 ,0.0 ,66.7, 4636.5 ,537.1 ,2881.8, 0.0, 26
2025/01/01 11:18:55, 0.0 ,14.3 ,71.4, 4636.5 ,535.9 ,2882.9, 0.0, 26
2025/01/01 11:18:56, 0.0 ,14.3 ,85.7, 4636.5 ,534.1 ,2884.8, 0.0, 26
2025/01/01 11:18:57, 0.0 ,25.0 ,62.5, 4636.5 ,535.0 ,2883.8, 0.0, 26
2025/01/01 11:18:58, 0.0 ,16.7 ,83.3, 4636.5 ,538.4 ,2880.3, 0.0, 26
2025/01/01 11:19:00, 0.0 ,14.3 ,85.7, 4636.5 ,533.8 ,2884.8, 0.0, 26
2025/01/01 11:19:01, 0.0 ,28.6 ,71.4, 4636.5 ,535.6 ,2882.9, 0.0, 26
2025/01/01 11:19:02, 12.5 ,12.5 ,75.0, 4636.5 ,536.6 ,2881.9, 0.0, 26
2025/01/01 11:19:03, 14.3 ,14.3 ,71.4, 4636.5 ,534.3 ,2884.1, 0.0, 26
2025/01/01 11:19:04, 0.0 ,14.3 ,85.7, 4636.5 ,534.1 ,2884.2, 0.0, 26
2025/01/01 11:19:06, 14.3 ,14.3 ,71.4, 4636.5 ,535.4 ,2882.8, 0.0, 26
2025/01/01 11:19:07, 0.0 ,0.0 ,83.3, 4636.5 ,534.1 ,2884.0, 0.0, 26
2025/01/01 11:19:08, 0.0 ,14.3 ,71.4, 4636.5 ,532.7 ,2885.4, 0.0, 26
2025/01/01 11:19:09, 12.5 ,12.5 ,75.0, 4636.5 ,535.4 ,2882.6, 0.0, 26
2025/01/01 11:19:10, 0.0 ,14.3 ,71.4, 4636.5 ,538.3 ,2879.6, 0.0, 26
2025/01/01 11:19:12, 12.5 ,12.5 ,75.0, 4636.5 ,533.4 ,2884.4, 0.0, 26
2025/01/01 11:19:13, 0.0 ,16.7 ,83.3, 4636.5 ,533.8 ,2884.0, 0.0, 26
2025/01/01 11:19:14, 14.3 ,0.0 ,85.7, 4636.5 ,534.1 ,2883.6, 0.0, 26
2025/01/01 11:19:15, 0.0 ,14.3 ,85.7, 4636.5 ,533.2 ,2884.4, 0.0, 26
2025/01/01 11:19:16, 12.5 ,25.0 ,62.5, 4636.5 ,534.1 ,2883.3, 0.0, 26
2025/01/01 11:19:18, 0.0 ,28.6 ,71.4, 4636.5 ,533.8 ,2883.6, 0.0, 26
2025/01/01 11:19:19, 0.0 ,16.7 ,83.3, 4636.5 ,536.2 ,2881.1, 0.0, 26
2025/01/01 11:19:20, 0.0 ,14.3 ,71.4, 4636.5 ,533.8 ,2883.5, 0.0, 26
2025/01/01 11:19:21, 25.0 ,12.5 ,62.5, 4636.5 ,535.5 ,2881.7, 0.0, 26
2025/01/01 11:19:22, 14.3 ,14.3 ,71.4, 4636.5 ,535.4 ,2881.7, 0.0, 26
2025/01/01 11:19:24, 11.1 ,11.1 ,66.7, 4636.5 ,531.2 ,2885.7, 0.0, 26
2025/01/01 11:19:25, 14.3 ,14.3 ,71.4, 4636.5 ,534.4 ,2882.5, 0.0, 26
2025/01/01 11:19:26, 0.0 ,14.3 ,71.4, 4636.5 ,532.9 ,2883.9, 0.0, 26
2025/01/01 11:19:27, 0.0 ,22.2 ,66.7, 4636.5 ,531.8 ,2884.9, 0.0, 26
2025/01/01 11:19:28, 14.3 ,14.3 ,71.4, 4636.5 ,532.2 ,2884.4, 0.0, 26
2025/01/01 11:19:30, 12.5 ,25.0 ,50.0, 4636.5 ,531.0 ,2885.5, 0.0, 26
2025/01/01 11:19:31, 20.0 ,20.0 ,50.0, 4636.5 ,531.4 ,2885.1, 0.0, 26
2025/01/01 11:19:32, 0.0 ,30.0 ,50.0, 4636.5 ,534.9 ,2881.4, 0.0, 26
2025/01/01 11:19:33, 12.5 ,0.0 ,62.5, 4636.5 ,533.2 ,2883.0, 0.0, 26
2025/01/01 11:19:34, 0.0 ,25.0 ,62.5, 4636.5 ,532.6 ,2883.6, 0.0, 26
2025/01/01 11:19:36, 25.0 ,0.0 ,62.5, 4636.5 ,531.6 ,2884.5, 0.0, 26
2025/01/01 11:19:37, 12.5 ,12.5 ,62.5, 4636.5 ,530.8 ,2885.2, 0.0, 26
2025/01/01 11:19:38, 11.1 ,22.2 ,55.6, 4636.5 ,532.7 ,2883.2, 0.0, 26
2025/01/01 11:19:39, 12.5 ,12.5 ,62.5, 4636.5 ,530.8 ,2885.2, 0.0, 26
2025/01/01 11:19:40, 0.0 ,14.3 ,71.4, 4636.5 ,534.1 ,2881.7, 0.0, 26
2025/01/01 11:19:42, 10.0 ,20.0 ,60.0, 4636.5 ,533.2 ,2882.5, 0.0, 26
2025/01/01 11:19:43, 0.0 ,12.5 ,62.5, 4636.5 ,530.2 ,2885.3, 0.0, 26
2025/01/01 11:19:44, 0.0 ,16.7 ,83.3, 4636.5 ,532.9 ,2882.6, 0.0, 26
2025/01/01 11:19:45, 14.3 ,14.3 ,71.4, 4636.5 ,531.2 ,2884.2, 0.0, 26
2025/01/01 11:19:46, 0.0 ,14.3 ,85.7, 4636.5 ,533.6 ,2881.7, 0.0, 26
2025/01/01 11:19:48, 12.5 ,12.5 ,62.5, 4636.5 ,530.6 ,2884.7, 0.0, 26
2025/01/01 11:19:49, 12.5 ,25.0 ,62.5, 4636.5 ,530.5 ,2884.7, 0.0, 26
2025/01/01 11:19:50, 12.5 ,12.5 ,62.5, 4636.5 ,532.7 ,2882.2, 6.2, 26
2025/01/01 11:19:51, 12.5 ,12.5 ,62.5, 4636.5 ,529.5 ,2885.4, 0.0, 26
2025/01/01 11:19:52, 0.0 ,16.7 ,83.3, 4636.5 ,533.2 ,2882.6, 0.0, 26
2025/01/01 11:19:54, 0.0 ,14.3 ,71.4, 4636.5 ,534.4 ,2881.3, 0.0, 26
2025/01/01 11:19:55, 28.6 ,0.0 ,71.4, 4636.5 ,534.4 ,2881.2, 0.0, 26
2025/01/01 11:19:56, 0.0 ,25.0 ,62.5, 4636.5 ,532.6 ,2883.1, 0.0, 26
2025/01/01 11:19:57, 0.0 ,16.7 ,83.3, 4636.5 ,532.4 ,2883.0, 0.0, 26
2025/01/01 11:19:58, 0.0 ,0.0 ,id,, 4636.5 ,533.2 ,2882.2, 0.0, 26
2025/01/01 11:20:00, 12.5 ,12.5 ,62.5, 4636.5 ,533.4 ,2881.9, 0.0, 26
2025/01/01 11:20:01, 16.7 ,0.0 ,83.3, 4636.5 ,531.8 ,2883.5, 0.0, 26
2025/01/01 11:20:02, 14.3 ,14.3 ,71.4, 4636.5 ,531.1 ,2884.1, 0.0, 26
2025/01/01 11:20:03, 12.5 ,12.5 ,62.5, 4636.5 ,534.6 ,2880.4, 0.0, 26
2025/01/01 11:20:04, 0.0 ,14.3 ,71.4, 4636.5 ,533.1 ,2881.9, 0.0, 26
2025/01/01 11:20:06, 0.0 ,14.3 ,85.7, 4636.5 ,530.8 ,2884.1, 0.0, 26
2025/01/01 11:20:07, 20.0 ,10.0 ,50.0, 4636.5 ,532.2 ,2882.7, 0.0, 26
2025/01/01 11:20:08, 0.0 ,14.3 ,85.7, 4636.5 ,530.8 ,2883.9, 0.0, 26
2025/01/01 11:20:09, 11.1 ,22.2 ,55.6, 4636.5 ,533.9 ,2880.8, 0.0, 26
2025/01/01 11:20:10, 12.5 ,25.0 ,62.5, 4636.5 ,529.4 ,2885.2, 0.0, 26
2025/01/01 11:20:12, 12.5 ,12.5 ,62.5, 4636.5 ,529.6 ,2885.0, 0.0, 26
2025/01/01 11:20:13, 0.0 ,25.0 ,62.5, 4636.5 ,532.1 ,2882.4, 0.0, 26
2025/01/01 11:20:14, 11.1 ,11.1 ,55.6, 4636.5 ,531.4 ,2883.0, 0.0, 26
2025/01/01 11:20:15, 11.1 ,22.2 ,66.7, 4636.5 ,528.7 ,2885.6, 0.0, 26
2025/01/01 11:20:16, 0.0 ,28.6 ,71.4, 4636.5 ,528.5 ,2885.7, 0.0, 26
2025/01/01 11:20:18, 0.0 ,14.3 ,71.4, 4636.5 ,529.8 ,2884.3, 0.0, 26
2025/01/01 11:20:19, 0.0 ,14.3 ,71.4, 4636.5 ,528.7 ,2885.4, 0.0, 26
2025/01/01 11:20:20, 14.3 ,14.3 ,71.4, 4636.5 ,531.3 ,2882.7, 0.0, 26
2025/01/01 11:20:21, 28.6 ,14.3 ,57.1, 4636.5 ,528.8 ,2885.2, 0.0, 26
2025/01/01 11:20:22, 12.5 ,12.5 ,62.5, 4636.5 ,529.2 ,2884.6, 0.0, 26
2025/01/01 11:20:24, 0.0 ,28.6 ,71.4, 4636.5 ,449.8 ,2882.6, 0.0, 26
2025/01/01 11:20:25, 0.0 ,14.3 ,71.4, 4636.5 ,419.6 ,2882.8, 0.0, 26
2025/01/01 11:20:26, 12.5 ,12.5 ,75.0, 4636.5 ,405.1 ,2882.2, 0.0, 26
2025/01/01 11:20:27, 0.0 ,16.7 ,83.3, 4636.5 ,390.1 ,2883.3, 5.9, 26
2025/01/01 11:20:28, 0.0 ,16.7 ,66.7, 4636.5 ,372.5 ,2881.4, 0.0, 26
2025/01/01 11:20:30, 14.3 ,14.3 ,57.1, 4636.5 ,366.8 ,2884.4, 0.0, 26
2025/01/01 11:20:31, 0.0 ,28.6 ,57.1, 4636.5 ,363.2 ,2884.0, 0.0, 26
2025/01/01 11:20:32, 0.0 ,16.7 ,83.3, 4636.5 ,516.9 ,2883.9, 0.0, 26
2025/01/01 11:20:33, 12.5 ,12.5 ,75.0, 4636.5 ,519.4 ,2881.3, 6.2, 26
2025/01/01 11:20:34, 0.0 ,0.0 ,83.3, 4636.5 ,515.9 ,2884.6, 0.0, 26
2025/01/01 11:20:36, 0.0 ,14.3 ,71.4, 4636.5 ,515.6 ,2884.9, 0.0, 26
2025/01/01 11:20:37, 12.5 ,25.0 ,62.5, 4636.5 ,517.2 ,2883.1, 0.0, 26
2025/01/01 11:20:38, 12.5 ,25.0 ,62.5, 4636.5 ,515.4 ,2885.0, 0.0, 26
2025/01/01 11:20:39, 11.1 ,22.2 ,55.6, 4636.5 ,516.0 ,2884.2, 0.0, 26
2025/01/01 11:20:40, 12.5 ,12.5 ,75.0, 4636.5 ,517.8 ,2882.2, 0.0, 26
2025/01/01 11:20:42, 11.1 ,11.1 ,66.7, 4636.5 ,516.0 ,2883.9, 0.0, 26
2025/01/01 11:20:43, 0.0 ,14.3 ,85.7, 4636.5 ,514.2 ,2885.6, 0.0, 26
2025/01/01 11:20:44, 25.0 ,12.5 ,62.5, 4636.5 ,516.5 ,2883.4, 0.0, 26
2025/01/01 11:20:45, 12.5 ,12.5 ,75.0, 4636.5 ,514.2 ,2885.5, 0.0, 26
2025/01/01 11:20:46, 14.3 ,14.3 ,71.4, 4636.5 ,516.0 ,2883.7, 0.0, 26
2025/01/01 11:20:48, 12.5 ,12.5 ,62.5, 4636.5 ,515.9 ,2883.7, 0.0, 26
2025/01/01 11:20:49, 10.0 ,20.0 ,60.0, 4636.5 ,515.7 ,2883.8, 0.0, 26
2025/01/01 11:20:50, 22.2 ,11.1 ,55.6, 4636.5 ,513.5 ,2885.9, 0.0, 26
2025/01/01 11:20:51, 0.0 ,25.0 ,62.5, 4636.5 ,516.2 ,2883.1, 0.0, 26
2025/01/01 11:20:52, 12.5 ,12.5 ,62.5, 4636.5 ,513.2 ,2886.1, 0.0, 26
2025/01/01 11:20:54, 12.5 ,0.0 ,75.0, 4636.5 ,513.8 ,2885.4, 0.0, 26
2025/01/01 11:20:55, 0.0 ,25.0 ,75.0, 4636.5 ,513.3 ,2885.8, 0.0, 26
2025/01/01 11:20:56, 0.0 ,16.7 ,83.3, 4636.5 ,512.1 ,2886.9, 0.0, 26
2025/01/01 11:20:57, 25.0 ,12.5 ,62.5, 4636.5 ,517.3 ,2881.7, 0.0, 26
2025/01/01 11:20:58, 14.3 ,14.3 ,71.4, 4636.5 ,515.9 ,2882.9, 0.0, 26
2025/01/01 11:21:00, 0.0 ,0.0 ,83.3, 4636.5 ,513.6 ,2885.2, 0.0, 26
2025/01/01 11:21:01, 0.0 ,16.7 ,83.3, 4636.5 ,515.6 ,2883.1, 0.0, 26
2025/01/01 11:21:02, 0.0 ,30.0 ,60.0, 4636.5 ,515.1 ,2883.6, 0.0, 26
2025/01/01 11:21:03, 0.0 ,14.3 ,85.7, 4636.5 ,515.8 ,2882.8, 6.2, 26
2025/01/01 11:21:04, 11.1 ,22.2 ,55.6, 4636.5 ,516.4 ,2882.1, 0.0, 26
2025/01/01 11:21:06, 0.0 ,14.3 ,85.7, 4636.5 ,511.9 ,2886.4, 0.0, 26
2025/01/01 11:21:07, 0.0 ,0.0 ,83.3, 4636.5 ,514.3 ,2884.0, 0.0, 26
2025/01/01 11:21:08, 12.5 ,12.5 ,75.0, 4636.5 ,515.4 ,2882.9, 0.0, 26
2025/01/01 11:21:09, 12.5 ,12.5 ,75.0, 4636.5 ,514.2 ,2883.9, 0.0, 26
2025/01/01 11:21:10, 14.3 ,14.3 ,71.4, 4636.5 ,516.4 ,2881.6, 0.0, 26
2025/01/01 11:21:12, 0.0 ,14.3 ,85.7, 4636.5 ,515.1 ,2882.8, 0.0, 26
2025/01/01 11:21:13, 0.0 ,16.7 ,83.3, 4636.5 ,516.1 ,2881.8, 0.0, 26
2025/01/01 11:21:14, 12.5 ,25.0 ,62.5, 4636.5 ,513.3 ,2884.5, 0.0, 26
2025/01/01 11:21:15, 0.0 ,16.7 ,83.3, 4636.5 ,511.3 ,2886.4, 0.0, 26
2025/01/01 11:21:16, 25.0 ,12.5 ,62.5, 4636.5 ,514.4 ,2883.2, 6.2, 26
2025/01/01 11:21:18, 14.3 ,14.3 ,71.4, 4636.5 ,513.5 ,2884.0, 0.0, 26
2025/01/01 11:21:19, 0.0 ,16.7 ,83.3, 4636.5 ,518.0 ,2879.4, 0.0, 26
2025/01/01 11:21:20, 0.0 ,14.3 ,85.7, 4636.5 ,514.2 ,2883.2, 0.0, 26
2025/01/01 11:21:21, 0.0 ,16.7 ,83.3, 4636.5 ,511.1 ,2886.2, 6.2, 26
2025/01/01 11:21:22, 0.0 ,0.0 ,id,, 4636.5 ,511.9 ,2885.3, 0.0, 26
2025/01/01 11:21:24, 10.0 ,20.0 ,60.0, 4636.5 ,428.9 ,2886.8, 0.0, 26
2025/01/01 11:21:25, 12.5 ,25.0 ,62.5, 4636.5 ,415.6 ,2884.9, 0.0, 26
2025/01/01 11:21:26, 25.0 ,12.5 ,62.5, 4636.5 ,388.8 ,2881.8, 0.0, 26
2025/01/01 11:21:27, 11.1 ,11.1 ,55.6, 4636.5 ,370.8 ,2884.1, 0.0, 26
2025/01/01 11:21:29, 0.0 ,22.2 ,55.6, 4636.5 ,353.2 ,2885.1, 0.0, 26
2025/01/01 11:21:30, 14.3 ,14.3 ,57.1, 4636.5 ,352.6 ,2882.1, 0.0, 26
2025/01/01 11:21:31, 11.1 ,22.2 ,44.4, 4636.5 ,349.0 ,2882.6, 0.0, 26
2025/01/01 11:21:32, 14.3 ,14.3 ,71.4, 4636.5 ,502.2 ,2883.0, 0.0, 26
2025/01/01 11:21:33, 22.2 ,22.2 ,55.6, 4636.5 ,500.4 ,2884.4, 0.0, 26
2025/01/01 11:21:35, 0.0 ,22.2 ,55.6, 4636.5 ,500.6 ,2884.0, 0.0, 26
2025/01/01 11:21:36, 25.0 ,12.5 ,50.0, 4636.5 ,500.6 ,2883.9, 0.0, 26
2025/01/01 11:21:37, 22.2 ,11.1 ,55.6, 4636.5 ,499.6 ,2884.8, 0.0, 26
2025/01/01 11:21:38, 12.5 ,12.5 ,62.5, 4636.5 ,502.3 ,2881.9, 0.0, 26
2025/01/01 11:21:39, 20.0 ,10.0 ,60.0, 4636.5 ,501.9 ,2882.3, 0.0, 26
2025/01/01 11:21:41, 14.3 ,14.3 ,57.1, 4636.5 ,501.6 ,2882.5, 0.0, 26
2025/01/01 11:21:42, 0.0 ,14.3 ,71.4, 4636.5 ,499.8 ,2884.2, 0.0, 26
2025/01/01 11:21:43, 11.1 ,22.2 ,55.6, 4636.5 ,500.8 ,2883.1, 0.0, 26
